BlockAddress_AB,Lat_AB,Long_AB,,Lat_C,Long_C
,,,,43.025364,-76.144125
,,,,43.023851,-76.14514
,,,,43.02373,-76.146424
,,,,43.023636,-76.143327
,,,,43.024497,-76.14372
,,,,43.022785,-76.142925
,,,,43.027648,-76.1453
,,,,43.028049,-76.147624
,,,,43.02737,-76.150274
,,,,43.026503,-76.149908
,,,,43.02719,-76.147218
,,,,43.026134,-76.147746
,,,,43.02508,-76.150405
,,,,43.025361,-76.147538
,,,,43.029733,-76.134882
,,,,43.025843,-76.131805
,,,,43.024539,-76.131422
,,,,43.026059,-76.132814
,,,,43.029755,-76.141081
,,,,43.029866,-76.141468
,,,,43.022834,-76.129455
,,,,43.02276,-76.130716
,,,,43.022779,-76.131623
,,,,43.023944,-76.133609
,,,,43.025853,-76.136368
,,,,43.024713,-76.137548
,,,,43.026307,-76.137903
,,,,43.026316,-76.138941
,,,,43.023204,-76.135578
,,,,43.020986,-76.137063
,,,,43.022868,-76.137399
,,,,43.021552,-76.135806
,,,,43.020639,-76.135869
,,,,43.023182,-76.139965
,,,,43.023223,-76.140251
,,,,43.020346,-76.130155
,,,,43.019751,-76.132413
,,,,43.01873,-76.129385
,,,,43.017425,-76.128759
,,,,43.01486,-76.131215
,,,,43.014509,-76.133063
,,,,43.014446,-76.127677
,,,,43.015292,-76.129928
,,,,43.016305,-76.135709
,,,,43.014408,-76.136771
,,,,43.010589,-76.135701
,,,,43.017798,-76.139891
,,,,43.015483,-76.139194
,,,,43.018378,-76.14024
,,,,43.009379,-76.13597
,,,,43.008966,-76.12902
,,,,43.010089,-76.127662
,,,,43.011796,-76.12702
,,,,43.011912,-76.13342
,,,,43.030004,-76.112187
,,,,43.029945,-76.11328
,,,,43.028234,-76.112033
,,,,43.028161,-76.113122
,,,,43.025222,-76.116347
,,,,43.028312,-76.116548
,,,,43.02619,-76.118722
,,,,43.026436,-76.112964
,,,,43.026509,-76.111876
,,,,43.024591,-76.111693
,,,,43.024783,-76.112785
,,,,43.02309,-76.112705
,,,,43.022886,-76.111604
,,,,43.02556,-76.120054
,,,,43.02678,-76.120124
,,,,43.029117,-76.120313
,,,,43.02916,-76.118968
,,,,43.028821,-76.11732
,,,,43.027097,-76.118819
,,,,43.026309,-76.121321
,,,,43.029005,-76.121573
,,,,43.026222,-76.125319
,,,,43.028009,-76.122669
,,,,43.027281,-76.122609
,,,,43.020626,-76.125824
,,,,43.018259,-76.125122
,,,,43.021848,-76.128078
,,,,43.018203,-76.126277
,,,,43.020362,-76.127709
,,,,43.024746,-76.121189
,,,,43.023302,-76.121058
,,,,43.016397,-76.124952
,,,,43.016346,-76.126105
,,,,43.017355,-76.127429
,,,,43.015099,-76.126404
,,,,43.014584,-76.125245
,,,,43.011621,-76.1233
,,,,43.018352,-76.113462
,,,,43.02041,-76.115888
,,,,43.019364,-76.115853
,,,,43.01833,-76.115449
,,,,43.02167,-76.120473
,,,,43.01998,-76.117436
,,,,43.020414,-76.121118
,,,,43.019743,-76.123359
,,,,43.018114,-76.122824
,,,,43.02012,-76.123732
,,,,43.016703,-76.122532
,,,,43.016898,-76.12303
,,,,43.019422,-76.123513
,,,,43.01782,-76.121158
,,,,43.018714,-76.119951
,,,,43.016909,-76.118303
,,,,43.015061,-76.117213
,,,,43.014538,-76.118866
,,,,43.015463,-76.119914
,,,,43.015437,-76.121397
,,,,43.015337,-76.12236
,,,,43.014544,-76.120174
,,,,43.018895,-76.162256
,,,,43.018542,-76.17012
,,,,43.017063,-76.167363
,,,,43.015285,-76.167215
,,,,43.015345,-76.166014
,,,,43.016437,-76.165982
,,,,43.015219,-76.16841
,,,,43.014229,-76.167621
,,,,43.012557,-76.168362
,,,,43.011903,-76.170418
,,,,43.017861,-76.155498
,,,,43.018708,-76.154986
,,,,43.017775,-76.158226
,,,,43.018578,-76.159584
,,,,43.019165,-76.16136
,,,,43.017609,-76.163305
,,,,43.015989,-76.161043
,,,,43.016834,-76.158708
,,,,43.015893,-76.158533
,,,,43.015922,-76.157036
,,,,43.011934,-76.154961
,,,,43.013908,-76.157165
,,,,43.015026,-76.158281
,,,,43.012179,-76.159251
,,,,43.012863,-76.163168
,,,,43.015496,-76.164644
,,,,43.016541,-76.164187
,,,,43.018708,-76.156716
,,,,43.011252,-76.15894
,,,,43.028225,-76.155092
,,,,43.026006,-76.154042
,,,,43.02439,-76.153156
,,,,43.026825,-76.152449
,,,,43.027707,-76.152824
,,,,43.025035,-76.15511
,,,,43.026848,-76.156843
,,,,43.021697,-76.152402
,,,,43.024634,-76.15197
,,,,43.022883,-76.151241
,,,,43.021295,-76.150628
,,,,43.020371,-76.150269
,,,,43.022788,-76.154147
,,,,43.021536,-76.155044
,,,,43.021639,-76.154
,,,,43.020275,-76.153561
,,,,43.02016,-76.154519
,,,,43.017319,-76.155734
,,,,43.01723,-76.15503
,,,,43.01923,-76.151528
,,,,43.0161,-76.156665
,,,,43.015494,-76.155763
,,,,43.015129,-76.154651
,,,,43.017619,-76.153623
,,,,43.017949,-76.150656
,,,,43.015516,-76.150069
,,,,43.015349,-76.152638
,,,,43.015288,-76.153686
,,,,43.013331,-76.150938
,,,,43.012865,-76.153767
,,,,43.018484,-76.140586
,,,,43.020159,-76.141961
,,,,43.019981,-76.144434
,,,,43.019663,-76.147615
,,,,43.018714,-76.147358
,,,,43.019036,-76.144131
,,,,43.018672,-76.141433
,,,,43.017892,-76.147124
,,,,43.018215,-76.143868
,,,,43.017094,-76.14675
,,,,43.017436,-76.143371
,,,,43.017025,-76.140959
,,,,43.016583,-76.143132
,,,,43.016179,-76.1466
,,,,43.014847,-76.146573
,,,,43.015196,-76.143135
,,,,43.013686,-76.144705
,,,,43.012165,-76.15027
,,,,43.011539,-76.151508
,,,,43.011207,-76.148286
,,,,43.011171,-76.149283
,,,,43.008794,-76.148425
,,,,43.007909,-76.151089
,,,,43.009143,-76.152669
,,,,43.009297,-76.151759
,,,,43.00944,-76.150845
,,,,43.00899,-76.153578
,,,,43.010406,-76.154032
,,,,43.010408,-76.153075
,,,,43.010412,-76.152097
,,,,43.010403,-76.151188
,,,,43.004149,-76.148096
,,,,43.004898,-76.151242
,,,,42.999075,-76.149935
,,,,43.000255,-76.150166
,,,,42.997073,-76.152218
,,,,42.99365,-76.159309
,,,,42.995066,-76.152046
,,,,42.996889,-76.151074
,,,,42.996219,-76.150278
,,,,42.995399,-76.148896
,,,,42.992887,-76.151854
,,,,42.993071,-76.149853
,,,,42.994379,-76.150747
,,,,42.992246,-76.149885
,,,,42.988381,-76.151171
,,,,42.984865,-76.15365
,,,,42.984911,-76.150159
,,,,43.010399,-76.154979
,,,,43.010678,-76.156335
,,,,43.010275,-76.15868
,,,,43.006818,-76.159876
,,,,43.00936,-76.158349
,,,,43.009901,-76.15599
,,,,43.008924,-76.155598
,,,,43.009074,-76.154557
,,,,43.007628,-76.154577
,,,,43.008416,-76.157881
,,,,43.00772,-76.157071
,,,,43.007489,-76.156674
,,,,43.006722,-76.156243
,,,,43.005984,-76.155852
,,,,43.005758,-76.158154
,,,,43.006494,-76.157779
,,,,43.005117,-76.157382
,,,,43.003592,-76.158183
,,,,43.004115,-76.156171
,,,,43.005237,-76.155462
,,,,43.004202,-76.154437
,,,,43.003863,-76.152246
,,,,43.002618,-76.151834
,,,,43.002848,-76.154173
,,,,43.003116,-76.156413
,,,,43.001954,-76.156599
,,,,43.000624,-76.158528
,,,,43.000543,-76.15737
,,,,43.000611,-76.156154
,,,,42.999862,-76.154839
,,,,43.001571,-76.154135
,,,,43.000974,-76.152373
,,,,43.000776,-76.151032
,,,,42.998273,-76.156315
,,,,43.015618,-76.139798
,,,,43.014181,-76.140323
,,,,43.012773,-76.144836
,,,,43.00999,-76.137386
,,,,43.010957,-76.138997
,,,,43.011488,-76.139082
,,,,43.01042,-76.138994
,,,,43.011893,-76.144858
,,,,43.011409,-76.141013
,,,,43.011021,-76.144895
,,,,43.010856,-76.14108
,,,,43.010286,-76.14107
,,,,43.008283,-76.141032
,,,,43.005492,-76.137106
,,,,43.004729,-76.134871
,,,,43.006734,-76.139761
,,,,43.006168,-76.141882
,,,,43.004834,-76.142434
,,,,43.004911,-76.141046
,,,,43.005947,-76.139632
,,,,43.004939,-76.139969
,,,,43.004956,-76.139143
,,,,43.003097,-76.139368
,,,,43.003564,-76.140787
,,,,43.00339,-76.142263
,,,,43.002245,-76.141383
,,,,43.001208,-76.141451
,,,,43.001159,-76.139465
,,,,43.010211,-76.142913
,,,,43.009939,-76.143987
,,,,43.009595,-76.145696
,,,,43.008443,-76.146409
,,,,43.006784,-76.145217
,,,,43.005844,-76.144723
,,,,43.003952,-76.146499
,,,,43.004057,-76.144773
,,,,43.004695,-76.14368
,,,,43.001887,-76.144647
,,,,43.007615,-76.129063
,,,,43.008498,-76.129661
,,,,43.008444,-76.131729
,,,,43.008663,-76.133659
,,,,43.008294,-76.134979
,,,,43.00613,-76.13291
,,,,43.007663,-76.13361
,,,,43.007046,-76.132499
,,,,43.004605,-76.134131
,,,,43.007206,-76.134604
,,,,43.003933,-76.131777
,,,,43.007038,-76.128116
,,,,43.003927,-76.128167
,,,,42.995477,-76.132389
,,,,42.99538,-76.134541
,,,,42.987938,-76.128415
,,,,42.994142,-76.128235
,,,,42.988038,-76.125842
,,,,42.997141,-76.136264
,,,,42.995419,-76.137328
,,,,42.992712,-76.136709
,,,,42.998897,-76.140882
,,,,42.999241,-76.138189
,,,,42.996901,-76.14019
,,,,42.995406,-76.138066
,,,,42.993387,-76.138118
,,,,42.994889,-76.13946
,,,,42.995741,-76.139532
,,,,42.995647,-76.141836
,,,,42.994783,-76.141866
,,,,42.993895,-76.141905
,,,,42.994003,-76.139396
,,,,42.993008,-76.139377
,,,,42.992899,-76.141947
,,,,42.991922,-76.142035
,,,,42.99203,-76.139381
,,,,42.988748,-76.138938
,,,,42.988602,-76.142025
,,,,42.985667,-76.139895
,,,,42.985601,-76.143018
,,,,42.984921,-76.139739
,,,,42.99911,-76.145393
,,,,42.997173,-76.145122
,,,,43.000901,-76.145462
,,,,42.996052,-76.145872
,,,,42.994379,-76.146361
,,,,42.99397,-76.144515
,,,,42.993901,-76.145906
,,,,42.991807,-76.145095
,,,,42.988701,-76.145493
,,,,42.991171,-76.146164
,,,,42.986075,-76.146612
,,,,42.985014,-76.148312
,,,,42.984919,-76.149745
,,,,42.985171,-76.145339
,,,,43.042297,-76.193036
,,,,43.041967,-76.195953
,,,,43.041833,-76.197664
,,,,43.045803,-76.203137
,,,,43.041743,-76.199909
,,,,43.041705,-76.200981
,,,,43.041624,-76.203289
,,,,43.04167,-76.201949
